sku,category_ids
etrade6371,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6372,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6373,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6374,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6375,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6376,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6377,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6378,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade6379,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade6380,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6381,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6382,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6383,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6384,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6385,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6386,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6387,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6388,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6389,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Permanent Markers|Other Tip"
etrade6390,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6391,"rt - office supplies|Office Supplies|Desktop Accessories|Desk Mats|Unspecified"
etrade6392,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Presentation Folders|A4"
etrade6393,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Presentation Folders|A4"
etrade6394,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Holders|A Sizes"
etrade6395,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Holders|A Sizes"
etrade6396,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade6397,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade6398,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Ring Binders|A4 Size"
etrade6399,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Display Books|21-30 Pockets"
etrade6400,"rt - office supplies|Paper|Pre-Printed Stationery|Miscellaneous"
etrade6401,"rt - office supplies|Paper|Pre-Printed Stationery|Miscellaneous"
etrade6402,"rt - office supplies|Technology|Computer Accessories|Storage for Media|Boxes"
etrade6403,"rt - office supplies|Office Supplies|Desktop Accessories|Desk Tidies|Organiser"
etrade6404,"rt - office supplies|Office Supplies|Desktop Accessories|Desk Tidies|Organiser"
etrade6405,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Transfer Belts & Kits|Unspecified"
etrade6406,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Fusers & Accessories|Unspecified"
etrade6407,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Waste Toners & Collectors|Unspecified"
etrade6408,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Transfer Belts & Kits|Unspecified"
etrade6409,"rt - office supplies|Office Supplies|Arts & Crafts|Drawing Aids|Drawing Board/Stands"
etrade6410,"rt - office supplies|Office Supplies|Arts & Crafts|Drawing Aids|Drawing Board/Stands"
etrade6411,"rt - office supplies|Office Supplies|Arts & Crafts|Technical Pens|Assorted"
etrade6412,"rt - office supplies|Office Supplies|Arts & Crafts|Technical Pens|Assorted"
etrade6413,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6414,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6415,"rt - office supplies|Office Supplies|Desktop Accessories|Desk Tidies|Organiser"
etrade6416,"rt - office supplies|Postal Supplies|Labels|Copier Labels|White A4 Sheet"
etrade6417,"rt - office supplies|Postal Supplies|Books, Pads & Albums|Repositional Notes|Shapes & Cubes"
etrade6418,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6419,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6420,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6421,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6422,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6423,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Drums|Unspecified"
etrade6424,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6425,"rt - office supplies|Office Supplies|Wall/Notice Boards|Notice/Pin Boards|Other"
etrade6426,"rt - office supplies|Office Supplies|Wall/Notice Boards|Notice/Pin Boards|Other"
etrade6427,"rt - office supplies|Office Supplies|Wall/Notice Boards|Notice/Pin Boards|Other"
etrade6428,"rt - office supplies|Business Machines|Office Machine Supplies|Laminating Pockets|A5"
etrade6429,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Assorted"
etrade6430,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6431,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6432,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade6433,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade6434,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade6435,"rt - office supplies|Paper|Photo Paper|Other Sizes"
etrade6436,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Assorted"
etrade6437,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Printer Maintenance Kits|Unspecified"
etrade6438,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6439,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6440,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6441,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6442,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6443,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6444,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade6445,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade6446,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade6447,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade6448,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade6449,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6450,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6451,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade6452,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade6453,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6454,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade6455,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6456,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Drums|Unspecified"
etrade6457,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Drums|Unspecified"
etrade6458,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Drums|Unspecified"
etrade6459,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Drums|Unspecified"
etrade6460,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Refill Ink|Bottle"
etrade6461,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6462,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6463,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6464,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6465,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6466,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6467,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6468,"rt - office supplies|Office Supplies|Desktop Accessories|Staplers/Removers|Desktop Staplers"
etrade6469,"rt - office supplies|Office Supplies|Desktop Accessories|Staplers/Removers|Desktop Staplers"
etrade6470,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6471,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6472,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6473,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6474,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6475,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6476,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6477,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6478,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6479,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6480,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6481,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Lateral Filing|Lateral File"
etrade6482,"rt - office supplies|Paper|Photo Paper|A4"
etrade6483,"rt - office supplies|Office Supplies|Desktop Accessories|Pins/Clips/Fasteners|Clips"
etrade6484,"rt - office supplies|Office Supplies|Desktop Accessories|Pins/Clips/Fasteners|Clips"
etrade6485,"rt - office supplies|Office Supplies|Desktop Accessories|Pins/Clips/Fasteners|Clips"
etrade6486,"rt - office supplies|Office Supplies|Desktop Accessories|Pins/Clips/Fasteners|Clips"
etrade6487,"rt - office supplies|Office Supplies|Desktop Accessories|Pins/Clips/Fasteners|Clips"
etrade6488,"rt - office supplies|Paper|Specialist Inkjet|A4"
etrade6489,"rt - office supplies|Paper|Photo Paper|A4"
etrade6490,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Risers"
etrade6491,"rt - office supplies|Office Supplies|Desktop Accessories|Desk Tidies|Cup"
etrade6492,"rt - office supplies|Office Supplies|Desktop Accessories|Desk Tidies|Cup"
etrade6493,"rt - office supplies|Technology|Computer Media Supplies|USB Sticks|Unspecified"
etrade6494,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Refill Ink|Cartridge"
etrade6495,"rt - office supplies|Technology|Computer Media Supplies|USB Sticks|Unspecified"
etrade6496,"rt - office supplies|Technology|Computer Media Supplies|USB Sticks|Unspecified"
etrade6497,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Erasers|Unspecified"
etrade6498,"rt - office supplies|Technology|Computer Hardware|Drives - Hardware|Hard"
etrade6499,"rt - office supplies|Technology|Computer Hardware|Drives - Hardware|Hard"
etrade6501,"rt - office supplies|Business Machines|Office Machine Supplies|Thermal Bind Covers|Unspecified"
etrade6502,"rt - office supplies|Business Machines|Office Machines|Shredders|Unspecified"
etrade6503,"rt - office supplies|Business Machines|Office Machines|Shredders|Unspecified"
etrade6504,"rt - office supplies|Business Machines|Office Machines|Shredders|Unspecified"
etrade6505,"rt - office supplies|Paper|Copier/Inkjet/Laser - Paper A4|White 80gsm"
etrade6506,"rt - office supplies|Paper|Copier/Inkjet/Laser - Paper A4|White 80gsm"
etrade6507,"rt - office supplies|Paper|Copier/Inkjet/Laser - Paper A4|Colour 80gsm"
etrade6508,"rt - office supplies|Paper|Copier/Inkjet/Laser - Paper A4|Colour 80gsm"
etrade6509,"rt - office supplies|Paper|Copier/Inkjet/Laser - Paper A4|Colour 80gsm"
etrade6510,"rt - office supplies|Paper|Copier/Inkjet/Laser - Paper A4|Colour 80gsm"
etrade6511,"rt - office supplies|Paper|Copier/Inkjet/Laser - Paper A4|Colour 80gsm"
etrade6512,"rt - office supplies|Office Supplies|Desktop Accessories|Staplers/Removers|Desktop Staplers"
etrade6513,"rt - office supplies|Office Supplies|Desktop Accessories|Staplers/Removers|Desktop Staplers"
etrade6514,"rt - office supplies|Office Supplies|Desktop Accessories|Staplers/Removers|Desktop Staplers"
etrade6515,"rt - office supplies|Office Supplies|Desktop Accessories|Staplers/Removers|Desktop Staplers"
etrade6516,"rt - office supplies|Office Supplies|Desktop Accessories|Staplers/Removers|Desktop Staplers"
etrade6517,"rt - office supplies|Office Supplies|Desktop Accessories|Staplers/Removers|Desktop Staplers"
etrade6518,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Lift Off Tapes|Unspecified"
etrade6521,"rt - office supplies|Furniture|Filing Cabinets|Four Drawer"
etrade6522,"rt - office supplies|Furniture|Filing Cabinets|Three-Drawer"
etrade6523,"rt - office supplies|Furniture|Filing Cabinets|Two-Drawer"
etrade6524,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Ball Point Pens|Black"
etrade6525,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Ball Point Pens|Blue"
etrade6526,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Rollerball Pens|Black"
etrade6527,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Rollerball Pens|Blue"
etrade6528,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Rollerball Pens|Red"
etrade6529,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Rollerball Pens|Black"
etrade6530,"rt - office supplies|Office Supplies|Pens, Pencils & Writing Supplies|Rollerball Pens|Blue"
etrade6531,"rt - office supplies|Postal Supplies|Labels|Tags/Tickets|Tickets"
etrade6532,"rt - office supplies|Postal Supplies|Labels|Tags/Tickets|Tickets"
etrade6533,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Index & Supplies|Guide Cards"
etrade6534,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Index & Supplies|Guide Cards"
etrade6535,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Card Index & Supplies|Guide Cards"
etrade6536,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade6537,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade6538,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade6539,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade6540,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6541,"rt - office supplies|Technology|Computer Hardware|Input Devices|Mouse"
etrade6542,"rt - office supplies|Technology|Computer Hardware|Input Devices|Keyboard"
etrade6543,"rt - office supplies|Technology|Computer Hardware|Input Devices|Keyboard"
etrade6544,"rt - office supplies|Technology|Computer Hardware|Input Devices|Keyboard"
etrade6545,"rt - office supplies|Technology|Computer Hardware|Multimedia Equipment|Headphones"
etrade6546,"rt - office supplies|Technology|Computer Hardware|Multimedia Equipment|Headphones"
etrade6547,"rt - office supplies|Technology|Computer Hardware|Multimedia Equipment|Speakers"
etrade6548,"rt - office supplies|Technology|Computer Hardware|Multimedia Equipment|Speakers"
etrade6549,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6550,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6551,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6552,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6553,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6554,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6555,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6556,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade6557,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade6558,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade6559,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6560,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade6561,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Assorted"
etrade6562,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
